Gene;CommonName;Nit;Glu;Eth;Ana
tS(UGA)I;SUP17;0.234184153;0.502238678;1.498045077;1.238828523
tS(UGA)P;SUP16;1.117836172;0.731648915;0.73419764;2.005967802
tS(UGA)Q2;tS(UGA)Q2;36.68827138;35.53262803;26.58179504;38.00965992
tT(AGU)B;tT(AGU)B;0.364207619;1.720157516;0.59927693;0
tT(AGU)C;tT(AGU)C;0.263056171;0;0.225438228;0
tT(AGU)D;tT(AGU)D;5.770814701;4.790740229;1.398330968;5.650075596
tT(AGU)H;tT(AGU)H;5.810650867;2.806296217;1.818739688;3.52228975
tT(AGU)I1;tT(AGU)I1;1.316966872;2.284316031;2.625383464;1.49475197
tT(AGU)I2;tT(AGU)I2;0;0;0.225438228;0.646920771
tT(AGU)J;tT(AGU)J;0.263618176;0;0;0
tT(AGU)N1;tT(AGU)N1;1.619297205;1.12831703;0.240672095;0.744640035
tT(AGU)N2;tT(AGU)N2;0;1.601526082;3.035364931;0.750111935
tT(AGU)O1;tT(AGU)O1;0;0;0;0
tT(AGU)O2;tT(AGU)O2;0;0;0;0.323460386
tT(CGU)K;TRT2;0.800698999;0.522545539;0;2.714167733
tT(UGU)G1;tT(UGU)G1;0.369266058;0;0;0.327952891
tT(UGU)G2;tT(UGU)G2;12.17432201;10.54113902;8.173763679;10.06369349
tT(UGU)H;tT(UGU)H;0.903255327;0.910781773;1.004953502;1.744388829
tT(UGU)P;tT(UGU)P;3.202795995;5.379823826;1.218077367;0.86515453
tT(UGU)Q1;tT(UGU)Q1;0.856255394;0.495043142;1.414404973;0.305436309
tT(XXX)Q2;tT(XXX)Q2;2.796245886;10.89534538;10.33819187;9.590194328
tV(AAC)E1;tV(AAC)E1;0.359285894;0.302323408;0;0
tV(AAC)E2;tV(AAC)E2;0.779058485;0.563038465;0.474839539;1.683543951
tV(AAC)G1;tV(AAC)G1;5.235977929;9.533924661;4.505148149;4.107471883
tV(AAC)G2;tV(AAC)G2;21.52875868;24.1130539;18.77508309;12.10802636
tV(AAC)G3;tV(AAC)G3;13.23925114;14.86457197;21.61189149;16.44027475
tV(AAC)H;tV(AAC)H;0;0.535730576;0;0
tV(AAC)J;tV(AAC)J;1.337913452;3.035592066;2.193004962;3.364593272
tV(AAC)K1;tV(AAC)K1;1.5968604;1.325672495;1.616854373;1.568456723
tV(AAC)K2;tV(AAC)K2;0;0.508422686;0.222391765;0.313691345
tV(AAC)L;tV(AAC)L;1.13889879;2.157222765;0.813570358;3.064601161
tV(AAC)M1;tV(AAC)M1;5.955104128;8.873369031;9.029209281;4.005675195
tV(AAC)M2;tV(AAC)M2;0.978073147;1.092265327;0.667175295;0.632780644
tV(AAC)M3;tV(AAC)M3;0.260055769;1.407596163;0;0.739975287
tV(AAC)O;tV(AAC)O;5.274721358;2.72026123;1.111958826;2.514928712
tV(CAC)D;tV(CAC)D;0.992033414;3.258416105;1.457297338;0.853303098
tV(CAC)H;tV(CAC)H;0.728415238;0.515387381;0.48134419;0
tW(CCA)G1;tW(CCA)G1;1.952483226;6.14830606;2.102240156;6.846736165
tW(CCA)G2;tW(CCA)G2;0.907741834;1.985289627;0.155254628;1.102497121
tW(CCA)J;tW(CCA)J;0;0;0;0
tW(CCA)K;tW(CCA)K;2.203692495;3.659213671;1.841474985;1.983975321
tW(CCA)M;tW(CCA)M;0.362322651;0.393064589;0.476255134;0.218992071
tW(CCA)P;tW(CCA)P;11.2403022;18.11360226;38.47655226;32.5574342
tV(UAC)B;tV(UAC)B;0.260055769;0.810746095;0.222391765;0
tV(UAC)D;tV(UAC)D;7.251502099;3.304103871;3.00657532;4.753543067
tV(UAC)Q;tV(UAC)Q;0.506424391;8.233428837;4.974954039;4.18993129
tW(UCA)Q;tW(UCA)Q;0.878288611;0;0.919623069;1.059064586
tX(XXX)D;tX(XXX)D;2.45492502;2.104407005;0.89925715;0.696394785
tY(GUA)D;SUP2;1.544413739;1.627690032;1.45357737;1.230520702
tY(GUA)F1;SUP11;0;0.42273347;0;0
tY(GUA)F2;SUP6;1.16271473;0.42273347;0.382315208;0.349950147
tY(GUA)J1;SUP7;0;1.313611281;0.369820014;1.049850441
tY(GUA)J2;SUP4;0;0.696808931;0.443176077;0.699900294
tY(GUA)M1;SUP5;0.597464184;1.793645894;0.491541752;0.699900294
tY(GUA)M2;SUP8;0.431530349;0;0;0
tY(GUA)O;SUP3;0.298732092;0.696808931;0.491541752;0.610772164
tY(GUA)Q;tY(GUA)Q;8.92131497;27.06685288;19.41935266;17.61295577
YAL001C;TFC3;48.58635361;27.72753621;26.40556711;31.7459944
YAL002W;VPS8;34.0230304;24.79076185;20.04888649;29.49808067
YAL003W;EFB1;546.8105733;515.7466537;415.5961876;643.9317272
YAL004W;YAL004W;535.6713439;785.992195;506.9907687;457.8888502
YAL005C;SSA1;645.1013068;941.9075095;612.9430804;537.8691878
YAL007C;ERP2;107.4525874;72.20410127;55.66546444;98.16858798
YAL008W;FUN14;50.23044254;56.65319114;41.66692176;36.76995066
YAL009W;SPO7;28.60718958;24.26452093;21.57427215;23.19304382
YAL010C;MDM10;20.49003088;18.50440723;14.10414672;22.10220135
YAL011W;SWC3;23.81836233;15.33677557;16.77116978;17.48928997
YAL012W;CYS3;256.3929603;137.5095933;103.5988287;216.5697182
YAL013W;DEP1;27.50284436;15.31888156;15.26050611;19.70466525
YAL014C;SYN8;49.7353364;31.72866937;23.60084759;36.39380321
YAL015C;NTG1;22.21459632;20.71185341;18.68219891;17.984157
YAL016C-A;YAL016C-A;145.1338177;117.6232026;86.65200089;98.53903686
YAL016C-B;YAL016C-B;43.29290915;36.53954896;32.37020504;34.15676324
YAL016W;TPD3;121.7367197;99.83611367;77.32501925;95.59354725
YAL017W;PSK1;70.03503808;54.51488261;41.06466381;53.26820491
YAL018C;YAL018C;0.625619204;1.399814388;0.8819966;7.518629199
YAL019W;FUN30;40.43099016;24.91704722;19.75100745;32.70113335
YAL019W-A;YAL019W-A;9.671593042;7.796205373;6.371992927;6.947200714
YAL020C;ATS1;14.76245168;11.04346226;9.53251211;11.15437028
YAL021C;CCR4;77.69138625;41.87557985;41.77958358;55.91244067
YAL022C;FUN26;32.76693466;29.49798833;30.23292598;33.99655423
YAL023C;PMT2;131.727122;98.6017357;84.68788059;161.1701144
YAL024C;LTE1;31.51999806;19.55082038;18.14337981;21.68323177
YAL025C;MAK16;24.63036449;23.41896501;11.17646622;25.30335323
YAL026C;DRS2;50.52078729;34.13314148;34.32078162;43.01828653
YAL026C-A;YAL026C-A;53.74755855;39.59275093;42.78654012;42.75889724
YAL027W;SAW1;25.79263999;24.1916237;20.81470087;17.59668414
YAL028W;FRT2;11.49755567;10.47595414;5.975068608;16.40881745
YAL029C;MYO4;56.30497452;26.44498857;27.81675965;56.87047906
YAL030W;SNC1;79.29516427;70.08764005;56.88966874;49.44967482
YAL031C;GIP4;35.17257758;21.77932429;18.13785187;26.36117556
YAL031W-A;YAL031W-A;39.96014812;21.22037529;18.80648818;29.38321996
YAL032C;PRP45;25.28356067;24.31692732;21.3960254;25.3161574
YAL033W;POP5;56.6674729;29.71838295;20.93662952;35.58771605
YAL034C;FUN19;50.7647126;49.4349772;33.10274544;38.0183124
YAL034C-B;YAL034C-B;22.73653754;16.68416232;12.20936026;19.16418099
YAL034W-A;MTW1;22.90249597;14.37688454;12.08603265;16.51787622
YAL035W;FUN12;123.8998435;89.47022501;73.68101423;118.4914834
YAL036C;RBG1;32.87923727;37.24422885;24.26067038;39.67539044
YAL037C-A;YAL037C-A;22.61586258;19.22398491;8.171617888;12.63984002
YAL037C-B;YAL037C-B;2371.698272;1416.710419;499.7668341;1833.264484
YAL037W;YAL037W;17.14457153;9.356051913;8.294795158;10.60304359
YAL038W;CDC19;2461.822347;1432.11596;510.2180852;1871.378902
YAL039C;CYC3;74.31632463;49.53688938;31.95578269;54.53028039
YAL040C;CLN3;102.470182;26.36905047;33.78815026;74.02225324
YAL041W;CDC24;51.26464789;35.20700586;29.12572905;43.66259291
YAL042C-A;YAL042C-A;85.05972082;79.98621599;69.73679068;112.4724084
YAL042W;ERV46;102.9446544;95.31739099;81.78704675;132.5106956
YAL043C;PTA1;40.05138287;28.22380218;28.90063997;39.73862441
YAL044C;GCV3;219.5991289;183.1173848;235.1462402;242.5651744
YAL044W-A;YAL044W-A;53.67264853;58.69975644;54.30783016;58.04039206
YAL045C;YAL045C;50.6411252;54.73431279;52.60123277;53.19091297
YAL046C;AIM1;42.20666771;41.56312668;51.13269402;47.82157966
YAL047C;SPC72;22.69682363;12.81205363;12.33152223;15.34467567
YAL047W-A;YAL047W-A;13.64779503;9.407150305;9.039251329;9.638712578
YAL048C;GEM1;28.65497837;22.46332993;19.80327008;22.01575594
YAL049C;AIM2;154.7845683;89.24983074;74.77349764;47.57606146
YAL051W;OAF1;30.22029848;20.26835907;15.6953431;19.19207603
YAL053W;FLC2;62.37268165;96.61322041;81.53287382;100.4628741
YAL054C;ACS1;11.28037858;836.0682088;2787.551742;72.50376472
YAL055W;PEX22;23.4492822;21.01507347;27.05560842;22.51769392
YAL056C-A;YAL056C-A;18.83753528;18.08163523;17.78289867;21.83485575
YAL056W;GPB2;66.01813105;32.67970295;28.11965951;32.89755503
YAL058W;CNE1;17.72689801;17.74030451;15.646136;20.42174057
YAL059C-A;YAL059C-A;25.76893735;32.45708852;21.20691557;23.05169467
YAL059W;ECM1;23.45440138;30.40403723;20.35647463;21.96518242
YAL060W;BDH1;59.77969157;129.4683683;68.03003023;356.0908912
YAL061W;BDH2;184.7030777;100.6355933;68.87881579;37.95843375
YAL062W;GDH3;22.8250304;46.01108036;104.5236201;27.03692993
YAL063C;FLO9;1.316761066;1.111260708;1.69407457;1.797865431
YAL063C-A;YAL063C-A;0;0;0;0
YAL064C-A;TDA8;0;0;0;0
YAL064W;YAL064W;0;0;0;0
YAL064W-B;YAL064W-B;0.523829833;0.32554328;0.454371658;0.348371396
YAL065C;YAL065C;0;0;0;0
YAL066W;YAL066W;0;0;0;0
YAL067C;SEO1;0;0;0;0
YAL067W-A;YAL067W-A;0;0;0;0
YAL068C;PAU8;0.105915227;0.103645396;0.090672125;0.45144646
YAL068W-A;YAL068W-A;0;0;0;0.244278926
YAL069W;YAL069W;0;0.335560715;0.278874015;0
YAR002C-A;ERP1;160.8695959;169.9673605;151.2686123;211.2072423
YAR002W;NUP60;47.2882428;29.27707231;26.93223201;36.56707096
YAR003W;SWD1;21.89818864;14.53022603;12.89320598;20.11002282
YAR007C;RFA1;86.48292074;52.74613286;53.53676657;60.01004425
YAR008W;SEN34;23.58086991;12.18254587;12.55327779;16.5881217
YAR009C;YAR009C;0.010717977;0.012460001;0.022914217;0.173258939
YAR010C;YAR010C;0.058121281;0;0.037317439;0.200045432
YAR014C;BUD14;54.39392273;38.76080544;40.99109875;57.06305517
YAR015W;ADE1;225.1710776;155.0533713;159.7221851;307.8155135
YAR018C;KIN3;26.36109099;16.84410048;16.74884526;35.51293182
YAR019C;CDC15;21.0111787;13.62222621;11.74130349;15.9660934
YAR019W-A;YAR019W-A;10.88654702;9.569319621;7.809033461;10.38571603
YAR020C;PAU7;7.550044727;54.01313752;6.119826841;13.37459418
YAR023C;YAR023C;11.75681226;11.1323368;8.733456554;11.36148057
YAR027W;UIP3;67.45398604;58.61066326;45.75459395;59.7058864
YAR028W;YAR028W;28.07217325;9.303782685;6.09873687;30.02293001
YAR029W;YAR029W;12.39881161;3.343231175;4.293289096;16.43369113
YAR030C;YAR030C;7.749539698;4.033787058;7.224471414;11.92262502
YAR031W;PRM9;5.855952115;5.608311216;9.248464872;10.25120001
YAR033W;MST28;7.824027594;6.250564349;7.014306061;9.537123159
YAR035C-A;YAR035C-A;26.06208041;85.99464249;849.7408579;42.18396583
YAR035W;YAT1;11.33062976;55.94793451;564.4452126;30.60945372
YAR042W;SWH1;47.37008982;33.92913981;33.80240215;49.86355587
YAR047C;YAR047C;0;0;0;0
YAR050W;FLO1;0.402291659;0.422505037;0.881045548;0.443034979
YAR053W;YAR053W;0;0;0;0
YAR060C;YAR060C;0;0;0;0
YAR061W;YAR061W;0;0;0;0
YAR062W;YAR062W;0;0;0;0
YAR064W;YAR064W;0;0;0;0
YAR066W;YAR066W;0.275285896;0.341341816;0.820575196;0.778390004
YAR068W;YAR068W;0.054706083;0.728109648;3.345155579;0.289047948
YAR069C;YAR069C;0;0;0;0
YAR070C;YAR070C;0;0;0;0
YAR071W;PHO11;0.027413286;0;0.025027155;0.132969214
YAR073W;IMD1;0.053658732;0.017188468;0.013578375;0.064662359
YAR075W;YAR075W;0;0;0.034719389;0.065707939
YBL001C;ECM15;376.0945106;507.3796667;322.6928855;319.9829334
YBL002W;HTB2;1100.236866;397.5338017;426.1927803;590.9977405
YBL003C;HTA2;559.1735108;202.281508;203.0999447;302.8257693
YBL004W;UTP20;61.0054467;48.1015195;47.90448038;54.56556752
YBL005W;PDR3;22.35837192;14.83331008;14.04255629;18.15577531
YBL005W-A;YBL005W-A;0.029060641;0;0;0
YBL005W-B;YBL005W-B;0.066752334;0.024124313;0.035767797;0.340665903
YBL006C;LDB7;81.4616195;42.47519687;30.03531864;51.50593514
YBL006W-A;YBL006W-A;88.50619857;48.01099663;37.16225143;58.65045061
YBL007C;SLA1;134.5226906;86.42122148;72.62366442;98.41889879
YBL008W;HIR1;22.42534792;16.00207237;15.25780276;17.48642759
YBL008W-A;YBL008W-A;5.78831683;5.820512453;4.169905374;5.493120304
YBL009W;ALK2;37.18900019;22.54882814;22.45725432;27.46403284
YBL010C;YBL010C;35.84778662;16.11530914;12.82686688;25.76149072
YBL011W;SCT1;46.09618924;46.82556628;45.78993067;75.93326108
YBL012C;YBL012C;33.42459713;33.5885548;27.82740459;53.69468194
YBL013W;FMT1;7.815018693;12.26282105;10.00830951;14.94508463
YBL014C;RRN6;26.79060298;19.7403145;17.84206938;26.82638393
YBL015W;ACH1;136.9362256;282.1684028;1109.198449;204.7781116
YBL016W;FUS3;77.76697716;32.71238503;49.59109396;69.47199601
YBL017C;PEP1;128.7246746;63.08601469;68.11124918;100.2061621
YBL018C;POP8;37.8500924;34.32422156;20.89807261;36.2591478
YBL019W;APN2;22.46160948;16.94597351;13.01743432;14.34175367
YBL020W;RFT1;44.2376313;33.46959761;36.44916372;42.56440612
YBL021C;HAP3;51.34655418;32.03144935;33.64457147;35.9018179
YBL022C;PIM1;150.5913379;102.3449656;105.9321281;132.3897009
YBL023C;MCM2;37.89792018;24.77599946;20.58822351;30.61514151
YBL024W;NCL1;51.23046364;46.99696428;36.66372527;59.4907661
YBL025W;RRN10;25.04320354;19.6714283;11.19077324;17.57795473
YBL026W;LSM2;114.6080846;100.4925032;81.94672221;100.7706401
YBL027W;RPL19B;579.3563975;467.0791956;334.6074581;589.0271752
YBL028C;YBL028C;110.8729359;93.32785407;53.85074831;88.74503122
YBL029C-A;YBL029C-A;88.50461234;112.2263678;67.15586464;75.42926981
YBL029W;YBL029W;88.40530033;16.5507241;13.70717449;30.40943457
YBL030C;PET9;755.9663163;633.2182227;984.4987143;471.6692956
YBL031W;SHE1;15.50126797;9.113689699;5.312395274;16.41755152
YBL032W;HEK2;61.02711844;41.49727378;37.90075391;59.65580794
YBL033C;RIB1;68.8298062;81.23885157;71.55809268;100.3790379
YBL034C;STU1;29.64828126;19.0839086;20.23631773;19.99414488
YBL035C;POL12;30.1670479;18.74250957;16.38611769;25.58731588
YBL036C;YBL036C;75.05314425;48.70956565;38.26521449;52.94363341
YBL037W;APL3;27.95727607;25.38232006;25.0861789;33.219346
YBL038W;MRPL16;80.20658385;66.79694205;74.25666355;86.44195356
YBL039C;URA7;40.83083461;55.16225277;32.03362363;60.52110246
YBL039C-A;YBL039C-A;105.8366622;143.5126333;92.73903342;156.3038006
YBL039W-B;YBL039W-B;46.91301091;63.95382322;40.84102293;45.74423775
YBL040C;ERD2;45.87608585;56.2650827;44.2714014;67.74459988
YBL041W;PRE7;195.2899316;127.0345219;84.61648292;123.6114904
YBL042C;FUI1;51.03255423;74.08625841;61.01954213;57.22335272
YBL043W;ECM13;59.13910112;47.47879865;206.1647437;103.9886659
YBL044W;YBL044W;0.248408038;0.432613779;0.784353952;1.100098393
YBL045C;COR1;387.8269426;305.8600914;440.0105471;317.4592611
YBL046W;PSY4;22.02934247;12.4956921;9.741380768;16.26004554
YBL047C;EDE1;165.5976382;105.9276303;89.96483361;126.8028793
YBL048W;RRT1;96.14363216;97.80402587;67.85105764;67.16850391
YBL049W;MOH1;149.6807175;140.2574093;115.8583717;95.24467287
YBL050W;SEC17;92.98577062;66.68573704;54.82769303;56.28342362
YBL051C;PIN4;83.35207774;39.61952697;32.15142722;68.7833797
YBL052C;SAS3;28.6537531;16.87292623;14.25670961;22.95169054
YBL053W;YBL053W;37.2390247;22.09956958;15.88511046;30.11432555
YBL054W;TOD6;25.56069875;24.50333882;14.08578941;22.51406921
YBL055C;YBL055C;38.73498974;25.41504027;23.40403044;39.02200529
YBL056W;PTC3;155.3702511;96.15115882;81.37698374;110.0891521
YBL057C;PTH2;53.15732552;46.25369628;36.61273352;53.25850991
YBL058W;SHP1;144.2265719;107.5901547;83.59120249;110.6787732
YBL059C-A;CMC2;59.03776875;56.80660164;58.45839011;62.43661625
YBL059W;YBL059W;22.86550586;19.4287808;19.22934219;24.26948569
YBL060W;YEL1;19.68664264;14.79248683;13.90748972;18.94155974
YBL061C;SKT5;48.65283774;26.30905334;21.39022388;55.44602372
YBL062W;YBL062W;73.11487697;39.09397854;32.07730844;75.00875073
YBL063W;KIP1;29.0116401;15.45779068;16.01110336;17.28765292
YBL064C;PRX1;252.0283833;220.2562876;203.2455856;167.1820219
YBL065W;YBL065W;24.07203345;16.0509059;14.4831215;21.08107915
YBL066C;SEF1;44.48051223;28.8998542;36.64069786;33.54529913
YBL067C;UBP13;44.88712589;73.55748744;50.35739555;36.57491304
YBL068W;PRS4;26.52608588;20.95223211;19.58350602;24.35541755
YBL068W-A;YBL068W-A;28.99885154;18.25200231;15.3712911;22.5022691
YBL069W;AST1;26.52026351;16.72769658;14.16810408;17.93989528
YBL070C;YBL070C;24.89736694;14.36606695;13.1286379;13.86001671
YBL071C;YBL071C;34.60386857;32.85967797;19.02064635;30.56426848
YBL071C-B;YBL071C-B;0.387941425;1.406902386;1.350231626;0
YBL071W-A;KTI11;50.26678584;49.2291012;31.43244688;41.31959598
YBL072C;RPS8A;378.5066524;352.5314646;272.9427514;435.2217927
YBL073W;YBL073W;22.86870165;24.98709622;15.91755943;30.52819008
YBL074C;AAR2;18.46025359;20.06024189;16.23102367;27.99743947
YBL075C;SSA3;19.91959377;617.0636253;110.2292093;40.70680106
YBL076C;ILS1;170.2062541;142.9975665;124.9058681;211.8590645
YBL077W;YBL077W;178.9245857;152.8765157;142.2437597;228.2049657
YBL078C;ATG8;159.8851302;114.65238;65.30147915;67.21541743
YBL079W;NUP170;70.19368394;48.87072927;51.32071227;65.14224712
YBL080C;PET112;21.65994324;16.2281167;17.54377527;19.34210211
YBL081W;YBL081W;18.96399532;7.409681133;5.799583985;15.97410824
YBL082C;ALG3;28.80837832;19.78586213;21.92139162;30.04398907
YBL083C;YBL083C;32.59899054;23.20565282;25.59695366;35.9468735
YBL084C;CDC27;22.71684885;19.53481234;17.11379549;18.53480726
YBL085W;BOI1;40.50159456;29.49251019;21.71310332;43.40495615
YBL086C;YBL086C;16.52257287;16.8537284;11.53129721;12.95594243
YBL087C;RPL23A;112.1422902;102.9106755;64.06273264;151.5741537
YBL088C;TEL1;29.09832125;25.93545429;26.28503742;26.59217813
YBL089W;AVT5;26.74476396;15.63125094;14.85482647;18.34010526
YBL090W;MRP21;77.48982629;58.2681392;59.2232026;77.91264091
YBL091C;MAP2;79.52146106;41.66873405;35.74932919;46.20483264
YBL091C-A;SCS22;22.25421926;19.9692487;9.387591091;23.69377564
YBL092W;RPL32;1679.446873;1463.454803;1057.565601;1987.151032
YBL093C;ROX3;52.55721015;56.60360837;23.95071656;83.230976
YBL094C;YBL094C;159.4266087;47.3202588;51.08081245;40.21778335
YBL095W;YBL095W;126.5658684;37.85332784;39.98974567;32.66521017
YBL096C;YBL096C;69.93215807;26.24407929;25.84272275;21.70272388
YBL097W;BRN1;21.6094915;10.41568765;8.668347635;12.62798161
YBL098W;BNA4;32.6260681;44.22763605;52.85530741;79.27522202
YBL099W;ATP1;745.9719741;648.5805386;973.0821747;713.0013365
YBL100C;YBL100C;715.5131548;629.7517558;931.1524317;711.1104307
YBL100W-A;YBL100W-A;1.090542375;1.779804297;2.010147902;18.66037377
YBL100W-B;YBL100W-B;2.101993354;3.210936063;3.166580652;24.08922721
YBL100W-C;YBL100W-C;82.29974033;34.5205509;26.19774902;44.89990321
YBL101C;ECM21;69.8970851;86.61584074;64.83455934;58.66454706
YBL102W;SFT2;76.09638435;79.1967734;73.663806;72.22146981
YBL103C;RTG3;40.2870756;28.40695301;20.69002959;33.90437306
YBL104C;SEA4;35.72180551;19.82988106;19.24700277;22.74933372
YBL105C;PKC1;64.53895351;44.41622693;40.32373422;48.03203343
YBL106C;SRO77;22.14989214;31.07935563;20.18241741;52.21196658
YBL107C;YBL107C;45.80975655;42.44030837;31.55400023;45.82604508
YBL107W-A;YBL107W-A;0.365773343;0.17915847;0.313466488;0.593248821
YBL108C-A;PAU9;0;0.291653324;0.527535714;1.568751787
YBL108W;YBL108W;0;0.197635575;0.196745773;1.25072924
YBL109W;YBL109W;0.387109426;0.066583132;0;0.349000427
YBL111C;YBL111C;0.092734711;0.077097738;0.096451313;0.122354615
YBL112C;YBL112C;0;0;0;0
YBL113C;YBL113C;9.993117762;6.530836365;7.759825934;8.809771804
YBL113W-A;YBL113W-A;21.05921344;14.52057167;16.15669907;20.00844343
YBR001C;NTH2;38.45095766;32.63684731;29.55974936;21.73455757
YBR002C;RER2;37.60088894;31.00120401;13.32667053;41.08687262
YBR003W;COQ1;47.45746101;30.95890452;33.51264311;50.06695242
YBR004C;GPI18;25.49501577;22.68152979;14.22104945;31.22571922
YBR005W;RCR1;36.80304585;43.27003976;26.27326226;36.70179432
YBR006W;UGA2;53.83761307;44.33117109;30.3887215;30.65560786
YBR007C;DSF2;66.5523718;12.38868665;7.572047114;28.88080073
YBR008C;FLR1;29.54050835;30.01688619;11.88195434;15.4761784
YBR009C;HHF1;1104.089952;493.9180719;498.2098355;385.7465798
YBR010W;HHT1;1582.702562;623.9335183;665.9777608;676.9235629
YBR011C;IPP1;852.7289697;638.1079736;603.2529504;723.2928694
YBR012C;YBR012C;13.80766266;16.4929224;12.63304709;18.99701446
YBR012W-A;YBR012W-A;0;0;0.016533339;0.064931016
YBR012W-B;YBR012W-B;0.003650252;0;0.019112092;0.046025283
YBR013C;YBR013C;10.50169742;13.54196759;8.456994214;13.23866731
YBR014C;GRX7;58.72086944;58.59534315;62.71039183;56.07131812
YBR015C;MNN2;107.5906547;93.35618649;82.51631814;101.2000468
YBR016W;YBR016W;84.61784187;71.27905679;64.73680677;66.39049156
YBR017C;KAP104;41.97747527;32.68483058;26.78901344;40.28486286
YBR018C;GAL7;1.459328151;2.714269918;2.462078548;1.726457278
YBR019C;GAL10;6.864790422;8.651607108;7.10520853;12.31565237
YBR020W;GAL1;4.980841064;6.126527357;4.969139877;9.231818865
YBR021W;FUR4;59.20633821;19.78367366;19.52209292;33.45063324
YBR022W;POA1;47.60046612;39.5010623;32.31780681;35.94843848
YBR023C;CHS3;59.00767365;52.77713914;45.40618123;76.8181827
YBR024W;SCO2;34.42568541;30.20188664;24.08823986;37.20475011
YBR025C;OLA1;237.2653625;230.2021905;144.1874463;267.0544022
YBR026C;ETR1;132.0265233;310.8050679;273.8712092;58.77405669
YBR027C;YBR027C;21.8357027;25.25445932;30.66701145;14.24508168
YBR028C;YPK3;46.20419062;26.06980524;24.69875101;34.24989834
YBR029C;CDS1;124.40235;115.9353783;110.40474;137.3361233
YBR030W;RKM3;22.41010979;13.84610994;10.86558945;17.54770397
YBR031W;RPL4A;97.52772642;81.62175694;80.46284188;115.3966413
YBR032W;YBR032W;3.015238683;2.471321666;0.944667115;1.568238735
YBR033W;EDS1;17.10298958;16.77672857;20.69109218;43.48220143
YBR034C;HMT1;66.24400233;60.24224032;37.0487194;90.92834774
YBR035C;PDX3;146.2792748;121.4565052;114.6578857;111.0209037
YBR036C;CSG2;121.863098;109.4126719;91.5860999;153.1099093
YBR037C;SCO1;31.84367726;25.40970528;24.39573081;41.57479601
YBR038W;CHS2;45.99672262;25.43817206;31.05827512;52.33338503
YBR039W;ATP3;397.168958;331.1310981;451.3856789;360.6311535
YBR040W;FIG1;3.811273876;1.924039124;0.96480966;3.850798839
YBR041W;FAT1;45.61850015;26.97750556;22.18945627;40.02228285
YBR042C;CST26;22.30482296;20.30084431;10.98792797;30.22310852
YBR043C;QDR3;92.7774626;42.76169049;33.54027811;35.72821686
YBR044C;TCM62;27.56800962;24.57548493;24.85919915;32.24098575
YBR045C;GIP1;6.217709889;12.17642334;10.71083286;8.155754486
YBR046C;ZTA1;29.51646545;94.21160258;68.87933341;15.12419586
YBR047W;FMP23;10.04897465;40.01035175;21.50056558;5.320416659
YBR048W;RPS11B;165.9965579;155.3565676;115.0908123;201.2850287
YBR049C;REB1;83.44965172;45.96234634;44.85962563;51.926302
YBR050C;REG2;13.45912739;27.05269285;179.7255429;74.50122153
YBR051W;YBR051W;13.28426116;23.3521391;150.101476;63.21958432
YBR052C;RFS1;187.6425734;73.41269553;84.5210167;113.4325898
YBR053C;YBR053C;58.17584714;55.18105802;50.85367568;37.53217704
YBR054W;YRO2;272.6057055;799.6633433;244.0045083;89.38583472
YBR055C;PRP6;28.41673687;20.77256703;17.65109964;26.03965795
YBR056C-B;YBR056C-B;52.67674327;41.39119703;13.34168926;50.90844444
YBR056W;YBR056W;66.85917275;85.62827411;53.76719215;48.12233364
YBR056W-A;YBR056W-A;43.72899813;34.8843383;11.3398329;42.67835972
YBR057C;MUM2;60.95771532;43.17700154;35.51295519;45.97994681
YBR058C;UBP14;42.77430292;34.72057725;35.44365674;36.32826393
YBR058C-A;TSC3;128.7234275;144.319057;108.9794133;112.8956194
YBR059C;AKL1;71.04524577;50.53570888;39.42387889;53.29167655
YBR060C;ORC2;25.61173527;18.25114706;15.46647182;24.25342
YBR061C;TRM7;40.45810225;27.51345133;19.19776491;31.05062542
YBR062C;YBR062C;56.93003856;58.20193181;39.3933496;45.68218306
YBR063C;YBR063C;33.70423431;23.36074757;19.26303098;23.37342164
YBR064W;YBR064W;42.90886521;28.99644313;22.52213019;29.33706323
YBR065C;ECM2;36.49042051;24.54031088;15.1852761;23.4927033
YBR066C;NRG2;69.20922145;115.0400419;51.15989104;158.7502147
YBR067C;TIP1;278.6882146;1635.073537;1843.52815;1979.074057
YBR068C;BAP2;16.75042086;152.7852249;59.84472451;88.75638862
YBR069C;TAT1;4.359560217;5.68926087;10.54924557;13.46901746
YBR070C;ALG14;24.36605508;28.22634776;22.9276674;26.19884988
YBR071W;YBR071W;106.3368482;114.1645348;85.72856565;69.69457028
YBR072C-A;YBR072C-A;1.843622311;29.56970378;11.11399946;4.616809915
YBR072W;HSP26;277.5436449;9016.664247;1745.070684;308.2353609
YBR073W;RDH54;93.94843582;35.39635605;40.12652362;46.08329757
YBR074W;YBR074W;48.56310485;36.48717391;33.92396848;36.06368274
YBR076C-A;YBR076C-A;42.31770119;33.11887874;23.14902461;38.94398161
YBR076W;ECM8;5.544024838;6.82612497;4.593723183;10.2995801
YBR077C;SLM4;59.01272208;56.33103408;38.62373363;72.34152609
YBR078W;ECM33;865.0089712;480.5570988;353.1797083;606.2076409
